text,label,lang,score
"On the other hand, Joe Sestak also seems to be catching up with Specter, and Sestak might be the superior option for Democrats from an electability perspective.",neutral,en,0.6
"Fuel requirements for American cars are 87, 89, 91 octane.",neutral,en,0.4
All searches are exact.,neutral,en,1.2
Yet look at what just happened.,casual,en,-1.4
* The amusing thing about the right's claim that Bill Ayers and Jeremiah Wright visited the White House is that officials made it clear on the very first page of the document dump - even before the names! - that the duo weren't who they seemed to be.,neutral,en,1.2
Pregnancy does affect eye sight.,neutral,en,0.2
"Other partners include Gracenote, iMeem, Pandora and Rhapsody.",neutral,en,0.6
He is a lame duck as it is.,casual,en,-0.6
Tide and Sunlight!,casual,en,-1.2
Add cabbage to hamburger.,neutral,en,-0.6
"To get the latest edition, send e - mail to one of the addresses below.",formal,en,2.0
Newsom said as much in the statement he released Friday:,neutral,en,-0.2
She favors books about women triumphing over adversity.,neutral,en,1.2
rubb the cat with vicks...,casual,en,-2.2
It is increasingly clear that pressure is mounting on many of my supporters to shift their support.,formal,en,1.6
It sounds like you are loosing fuel pressure somewhere for some reason.,neutral,en,-0.4
So just what are the grey's porpoise?,casual,en,-1.8
How can u tell the leaves not 2 fall when wind exist?,casual,en,-2.6
"When it comes to holidays, Halloween is one of our favorites.",neutral,en,0.0
& I find myself being nice to people that I rather kill.,casual,en,-3.0
They don't function without it!,casual,en,-1.4
"For the viewer, Conrad is the identifiable core, a filter through which to experience all the chaos that goes on around her.",neutral,en,1.0
"Insiders say Mr Campbell, who was forced to quit No 10 after the death of MoD weapons expert David Kelly, has made several visits to advise Mr Brown on how to combat David Cameron in their weekly Commons clashes.",formal,en,2.2
yes me to i love jbl moooooooooooooooooo,casual,en,-3.0
(Except if you are in Nevada or Arizona.),neutral,en,-0.4
I personally wouldn't have doubts.,neutral,en,-0.6
"""I have friends who go to school in Concord and say, 'Aren't you scared to go to Richmond High?' And I say, no - you can do very well academically here,"" said junior Vanessa Bejarano.",neutral,en,-0.8
"She also sprouts like a Chanel-clad stalk from robust (possibly mutant, if we may) rows of Swiss chard and kale on Greenpoint's own Rooftop Farms.",neutral,en,0.4
so be courageous and endure.,neutral,en,0.6
let them cook at least 3 hrs.depending how meaty they are.,casual,en,-0.8
"The faithful were led to believe it would be the absolute last time they'd get to see their idol in concert and tickets, predictably, sold like hotcakes.",neutral,en,-0.2
Housing is outrageously expensive in both of these places.,neutral,en,-0.6
Also remember that there are ups and downs for business.,neutral,en,0.2
Blacksn0w will be released to the jailbreaking baseband unlocking masses on November 4th and can be loaded onto your device directly from Blackra1n.,neutral,en,1.2
No government program results in savings.,neutral,en,-0.2
"The Marine helicopter was flying in formation with another Cobra escort helicopter and two large troops transports en route to San Clemente Island, 50 miles off the coast, for a nighttime training exercise.",neutral,en,0.0
"You could also make jell - o molds with fruit, or dirt cake with pudding.",neutral,en,-0.8
But they were just cartoons.,casual,en,-1.6
"Last week, sensitive quarterback Finn delivered a speech that was one of the pop-operatic series' realest moments so far.",neutral,en,0.8
"Take vitamins, eat right, and you'll be fine!",casual,en,0.0
go to hospital.,casual,en,-1.6
"At this point, pick one: the odds are about the same.",neutral,en,-0.6
Visual Binary: They can be seen visually and distinguished using a telescope.,formal,en,2.0
even your phone company might sell them.,neutral,en,-1.8
"""The House bill is a good deal for Massachusetts, period,"" said Markey, an influential member of one of the main House committees in charge of the health care bill.",neutral,en,-0.6
Ta - daaa problem solved.,casual,en,-3.0
"A few weeks earlier, one of Lozano's family members mockingly held up an official-looking document in Spanish, Hebert said.",neutral,en,1.6
"Under current Treasury forecasts, expenditure will rise next year by 30 billion to 700 billion.",formal,en,-0.4
Courteney Cox's new Cougar Town scratching post is the darn-close-to-age-appropriate Scott Foley.,neutral,en,0.6
They're not having much success with limited resurces.,neutral,en,0.0
"rape is more of a power thing, just to make someone feel helpless.",neutral,en,-1.0
don't forget the easter bunny either!,casual,en,-2.0
Find his buddy to complete it.,neutral,en,-1.8
Gift funds or bond programs for down payment and closing cost assistance are allowed.,formal,en,2.0
I've also used Kodaks and they work nicely.,neutral,en,1.2
Weird.,casual,en,-3.0
used some space bet.,casual,en,-2.75
"a deaf policeman heard the noise, came and shot those two dead boys.",neutral,en,-0.8
"Reed, if you have any suggestions or can provide any assistance, please let Laura and I know.",formal,en,-0.6667
Watch it:,casual,en,-1.4
"Despite occasional cohabitation in colonies, cats are lone hunters.",neutral,en,0.4
May the luck of the Gods be with u!,casual,en,-2.25
"""There is a commission that should have been set up, the media, commission, it's taking long because if it was in place it was supposed to deal with whatever issues related to media complaints.""",neutral,en,1.6
"Home sales have climbed in recent months, propelled in part by an $8,000 tax credit for first-time buyers that's set to expire at the end of this month.",neutral,en,1.2
Rocco: Anybody*you*think is evil?,casual,en,-2.0
The indictment of Mr. Moffat has clearly been an embarrassment for I.B.M.,formal,en,-0.6
Shirley Temple Black is alive and well.,neutral,en,1.4
id want a t - shirt or hoodie.,casual,en,-2.2
Think about it.,casual,en,-1.0
Here you think more deeply about your readers' needs and expectations.,formal,en,2.0
The Census Bureau does do in - person surveys other than the once - every-ten-years census.,neutral,en,0.4
"23, 1 for me, and 22 for you.",casual,en,-2.2
Jeremiah's portion is Matt.,neutral,en,0.5
oh tampons all the way after using them I would never go back.,casual,en,-2.4
Naraku's Barrier Kagura's Decision 67.,neutral,en,-0.75
tell him repeatedly that big boys sleep in their own beds.,casual,en,-2.6
Cameron tells the team that she suspects Deran is abusing Lucy.,neutral,en,1.0
This never proved to be the case.,neutral,en,2.0
Then you can see later on if it is babyfat or breasts.,neutral,en,-1.0
Look for any of Mary Kay Ash's biographies or autobiography.,neutral,en,-1.0
"El motivo de esta comunicacion es, como usted ya se lo imaginara, para saber la respuesta a la invitacion que le hicimos varios miembros de la Coalicion de Trabajadores de Immokalee para que nos visitara en Immokalee.",formal,en,0.0
It is a two seater with a retractable hard top.,neutral,en,0.0
"Betty, thanks for writing.",neutral,en,-1.8
"He said he simply intends to follow in Kennedy's footsteps, using his quiet skills to help bring health care reform to the nation.",neutral,en,1.6
Check with you local DMV.,neutral,en,-0.4
And this is a problem that extends far beyond the East Bay campus' borders.,neutral,en,0.8
I'm 47 and just went through one.,casual,en,-1.2
get him to the ER whatever it takes.,casual,en,-1.6
representing the bad*** NC!,casual,en,-2.6
"Six Coast Guard cutters, three Navy ships and multiple helicopters searched the ocean off Southern California.",neutral,en,1.0
Give yourself enough time to recover before you work out again.,neutral,en,-0.6
Your almost definetly lying.,casual,en,-2.2
AR has rocketed out of the research labs and is catching mass market interest fast - e.g. mobile phones displaying restaurant reviews when you look through your phone's camera.,neutral,en,-0.2
"David Brooks today says he wanted to write a column about Obama's pending decision over Afghanistan, and in order to write this column, this is what he tells us he did:",neutral,en,0.4
I wonder what has the judge decided to do about it?,neutral,en,-0.6
"After all, it is the duty of the State of Florida Department of Education as the ""SEA,"" not the duty of the State of Florida Division of Administrative Hearings, to ensure that children and youth with disabilities and their families have access to due process rights.",formal,en,2.25
She has some simple recipes and some more complex.,neutral,en,0.0
"Our estimate last year for the about the same size was around $35,000.",neutral,en,0.2
that kind of thing,casual,en,-2.6
But he stopped short of calling it a conspiracy.,neutral,en,1.4
Or I spy.,casual,en,-2.25
Below is the real truth.,neutral,en,-1.4
"The civil servant was moved to speak out in the wake of last week's damning report which exposed the lax safety culture that led to an RAF Nimrod exploding over Afghanistan in 2006, killing 14 servicemen.",formal,en,0.8
Corduroy pillows: They're making headlines!,casual,en,-2.2
"Oh, yes....I forgot to write in my email....I rescinded my resignation!",casual,en,-1.6
"For Whoopi Goldberg, it came when Barbara Walters was describing the nearly year-long streak of O'Reilly's book sitting on the New York Times Bestseller List.",neutral,en,1.2
