text,label,lang,score
you could move to my town of Silver City NM.,casual,en,-1.6
"It was typical of the low-key, insider's posture Kirk has maintained since Governor Deval Patrick appointed him to temporarily fill the seat of the late Senator Edward M. Kennedy: discreet, in the background, studiously avoiding the spotlight.",formal,en,1.2
"One river in Laguna overflowed, flooding most of lakeside Santa Cruz town and sending residents clambering onto roofs, said Mayor Ariel Magcalas.",formal,en,1.6
these dogs are suppose to be guarding the house....,casual,en,-1.8
That simplistic kind of presentation of youth on TV has shown its limits over the decades; easy-to-read stereotypes no longer seem credible.,neutral,en,0.0
"Beatles are timeless, but I think this might be more her time.",neutral,en,-0.4
So he had managed to accrue many personal contacts.,formal,en,1.0
"This Is It, the new Michael Jackson documentary, is a sensation.",formal,en,1.2
Promoter Allocco says the singer told him he had 100 ready-to-go unreleased songs.,formal,en,1.2
"It actually looks quite a lot like the music business model I suggested back in 2003, so it's nice to see someone making it work directly.",neutral,en,0.2
where the vertex is 3 and it openning down.,casual,en,-1.75
"I can lay out descriptions, I study and remeber the lessons well.",formal,en,0.8
"of, pertaining to, or characteristic of islanders.",casual,en,-0.8
Praise the Lord!,casual,en,-1.4
We need to have an aplus list to send stuff out to on a weekly basis.,casual,en,-1.0
see if that helps your speed.,casual,en,-1.0
It is the fifth shake-up of the Downing Street operation since Mr Brown became Prime Minister.,formal,en,1.0
The Nursing Battle of the Rival Lovers 90.,casual,en,-2.0
GameTrailers.com < NO CHEATS 62.,casual,en,-2.0
"The White House has been waiting for a new government in Kabul to announce a decision, but the war has intensified in the meantime.",formal,en,1.6
"Look into Cica - Care, which is << a unique product for improving scars.",neutral,en,-0.4
"The government, which holds a 70% stake in RBS and a 43% stake in Lloyds after last October's bailouts, could announce the sell-off plans as early as Tuesday.",formal,en,1.0
"""Before, it was very cheap, $10 a visit,"" he said.",casual,en,-0.8
"Seaman Ware, who grew up in cramped apartment in a tough neighborhood in the Bronx, had never been on a boat before Thursday.",formal,en,1.8
"Mr. Khalidy has worked for American agencies, and he said that as a result he had received death threats and that three cars had been destroyed at his home.",formal,en,0.8
"Just Google ""art college London"" and you'll be away.",casual,en,-1.2
"Banta: Me too, after u leave.",casual,en,-1.6
Mr. Kim A. Marston Jr. 256 Platon Ave.,formal,en,1.0
"Lady Madonna, children at your feet.",neutral,en,0.2
"I just wanted you to know that although $1 million doesn't buy much media, it is an enormous amount to spend on a public relations campaign, and a well - executed grassroots campaign combined with continuing to air the spots through public service announcements and the national ""Truth"" buy, should be able to carry the momentum until the state has some additional dollars to spend.",neutral,en,-0.2
well me personally like the way luck jeans look on guys!,casual,en,-1.6
Then your Mercedes will go faster.,neutral,en,-0.2
She hoped that lessons would be learned from Nutt's forced resignation.,formal,en,0.6
"I have never seen a Major of ""liberal arts and sciences.""",neutral,en,-0.2
Are you meeting with John Agwunobi and Shelly Brantly while in Tallahassee?,neutral,en,0.0
"15In the Vehicle Assembly Building's High Bay 3, a yellow framework, lifts Super Stack 5 atop Super Stack 4.",formal,en,0.6
You can just zip around with the Droid and Google Maps.,casual,en,-0.8
"That depends, on several things: 1.",neutral,en,0.2
They have such nice complexions!!,casual,en,-1.2
Momentum or kinetic energy.,neutral,en,0.2
theeeeeeeeeeeee they are spider dumb dumb,casual,en,-2.6
"Now, first thing I'll point out is that I'm still not sure the numbers fully add up.",neutral,en,-0.2
"The book is spiral bound, and it is priceless.",formal,en,1.6
"But for those firms which rise to the occasion, there will be vast rewards.",formal,en,1.6
"With the advent of Android, people began to wonder if Google would build a killer piece of hardware that would finally give the iPhone a true challenge.",formal,en,0.8
His most lucrative contract to date is to advise the American bank JP Morgan for a salary of 2million a year.,neutral,en,0.4
"The Prime Minister phoned the journalist, pleading with him to take the job and help Labour win the Election.",neutral,en,0.2
Si su organizacion se provee,neutral,en,0.0
We buy ours at the local Hallmark store.,casual,en,-1.0
"For example, Senator Lamar Alexander, R-Tenn., a long-time nuclear supporter, decried ""energy sprawl"" in a Wall Street Journal editorial last month.",formal,en,1.0
"Further, despite suggestions that the cost for this program could be phased in over a period of years, it is highly unlikely that a state having determined that KI is necessary, will want to wait for one or more years to obtain their KI supplies.",formal,en,2.2
"However, later that afternoon, at a news conference dealing with the spill, Newsom gave a hint of what was to come when asked whether he was going to be in San Francisco for the weekend.",formal,en,1.4
If she's psychic then she knows she's freaking you out.,casual,en,-2.4
"Our position,(and I do speak for the board, as we discussed it at length last night)is that we should get as close to fair market value as possible for the lease of the property.",formal,en,1.6
What ever floats your boat buddy could work for the old pplz MnMzz,casual,en,-3.0
He found him again midway through the quarter for a 26-footer that made it 72-42.,neutral,en,0.4
Wrap each log in clear or colored cellophane or any bright paper.,formal,en,1.0
"Netanyahu's coalition, including pro-settler groups, does not believe Abbas is strong enough to deliver Israel security in any deal.",formal,en,1.4
"Give her as long as she needs to feel ""at home"".",casual,en,-1.2
"CIT arranged a $4.5 billion term loan that can be used in bankruptcy, the company said Oct. 28.",formal,en,2.2
"So, yes--guilty as charged, because as her mother, I KNOW just how sick Ginger is...I'll never be for reunification--can't people see the DISFUNCTION OF ALL FOUR CHILDREN NOW??",casual,en,-1.4
"Notre Dame will play its future offsite home games in Texas, Florida or New York.",neutral,en,-0.4
The present is all there is.,neutral,en,0.2
"On the other hand, you have different fingers.",neutral,en,-0.2
wait until high school for anything.,casual,en,-2.0
It is a really cute story.,neutral,en,-0.2
If your not that age then you definatly need to see gp,casual,en,-2.8
All those other deaths DO NOT JUSTIFY the killings caused by guns!,neutral,en,-0.2
"Sure, this year's Atlantic hurricane season has been slow with eight named storms, just two hurricanes and about $100,000 in damages to U.S. property.",casual,en,-1.0
"(and oh, so true.)",casual,en,-2.8
"No, my own dreams are enough to keep me wonderin '.",casual,en,-2.4
"A baby in the making, is what it is.",casual,en,-1.4
my if it isn't one thing it is another in here.,casual,en,-2.0
thanks for asking and i can't wait to see the asnwers!,casual,en,-2.2
"""We don't like it when we're right, because usually when we're right someone does get hurt somewhere along the way.""",neutral,en,-0.4
George Bush's Foreign Policy,neutral,en,-0.2
Sarcasm?,casual,en,-2.0
"""So if you go back and do the second round election, it means that it will happen again. So, therefore, I don't think that we would be willing to participate.""",formal,en,0.8
Schedule time for school.,neutral,en,0.2
"No, just delusional.",casual,en,-0.8
The Obama administration has been criticized in some quarters for failing to act more forcefully sooner.,neutral,en,0.4
"About 200 years ago, the Cherokee developed a written language of their own.",formal,en,1.4
"Alistair Darling is expected to confirm over the next few days that assets belonging to the two banks, which are majority-owned by the taxpayer, will be sold off to boost competition.",formal,en,2.0
"Even with the highest percentage of students in attendance at charter schools in the entire state, public schools are extermely overcrowded.",formal,en,2.2
Mr Carter was given a peerage and quit No10 after a series of internal rows.,formal,en,0.8
"please get real, we're just as bad don't ya think....",casual,en,-2.4
"In 1939, he received a doctorate in aviation and mathematics.",formal,en,0.8
"yes, it is... I answered a?",casual,en,-1.6
Sancharaki said Abdullah will announce his decision Sunday morning.,neutral,en,0.2
"If the State saves Cypress Gardens, you will not only be saving the Gardens, but you will also be giving thousands of people in that county renewed hope in man kind.",neutral,en,0.3333
"There was no ""talking down"", and with very rare exception, you spoke straight.",neutral,en,-0.2
"During the 1970s, when Iraqis enjoyed a flood of oil money, customers flocked to him to supply elaborate gardens, buying plants imported from Jordan and Syria, Mr. Abbas said.",formal,en,1.2
